9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08
3.797303742192480896e-05,6.659337224994362743e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013260529243456962e-06,5.013184011249193116e-06
7.700826022863111603e-05,1.858422310024121998e-05,1.091184740729549082e-05,1.001719348563683873e-05,9.958887910437235903e-06,9.958887910437235903e-06,9.958887910437235903e-06,9.958887910437235903e-06,9.958887910437235903e-06,9.958887029871668812e-06,9.958873633303220877e-06,9.958781103956526362e-06,9.958538302251259463e-06
1.165643184831153184e-04,3.396218051667919158e-05,1.837726466034450982e-05,1.544096467977457387e-05,1.497286781442586505e-05,1.492277630522437522e-05,1.492025697362706250e-05,1.492025693522461478e-05,1.492025613612066770e-05,1.492024845412248912e-05,1.492020285245451245e-05,1.492001370398916055e-05,1.491959562046638401e-05
1.364945921220504994e-04,4.260279764458444607e-05,2.268395269751099870e-05,1.837993607104994537e-05,1.754291259814074930e-05,1.741798875149005207e-05,1.740610498816192811e-05,1.740557901764445259e-05,1.740557693919812370e-05,1.740556276568249445e-05,1.740549503750655211e-05,1.740525169551269193e-05,1.740474383130309196e-05
1.766125664980043586e-04,6.137560068770433108e-05,3.235624189008040759e-05,2.476909360418594558e-05,2.287451035393179880e-05,2.246335324034189949e-05,2.239327469169879049e-05,2.238476944018158741e-05,2.238411691074475483e-05,2.238406031117436029e-05,2.238393832649962197e-05,2.238357799245016506e-05,2.238288734044484546e-05
2.170325487754955641e-04,8.177666732395393295e-05,4.331570400195945854e-05,3.186363504964113844e-05,2.852092601341326588e-05,2.762289185675786954e-05,2.741616001094516062e-05,2.737786268638691154e-05,2.737245712881033820e-05,2.737185838621530059e-05,2.737163724087832002e-05,2.737114990471597255e-05,2.737027292248547116e-05
2.577188105235930543e-04,1.035019061146441024e-04,5.542598245305701025e-05,3.966202155688834842e-05,3.452759972949403594e-05,3.293936615542819319e-05,3.249748847192055661e-05,3.239219384044405973e-05,3.237151504612516663e-05,3.236820433741995588e-05,3.236756209458762810e-05,3.236691067807782375e-05,3.236584279529402939e-05
3.026937634725114317e-04,1.266029241262119878e-04,6.856991004547570434e-05,4.814579002031993589e-05,4.091978114806376694e-05,3.844585098598511815e-05,3.766053337459851838e-05,3.743859367132531206e-05,3.738449800277349297e-05,3.737330733557272486e-05,3.737111201758482228e-05,3.737010892653274080e-05,3.736883023590792114e-05
3.479417856599460041e-04,1.513667349967480621e-04,8.276819179751572660e-05,5.729483119034257119e-05,4.770997594457890864e-05,4.416662597567822419e-05,4.292635187359220282e-05,4.252948473965856112e-05,4.241658489378917881e-05,4.238850462482501413e-05,4.238218387360706340e-05,4.238025625688661852e-05,4.237869320128904055e-05
3.893304499628321997e-04,1.770363246781158175e-04,9.799721741918254216e-05,6.711485679475788513e-05,5.490680898160001051e-05,5.011916762536391257e-05,4.831286114348619154e-05,4.767744209659537319e-05,4.747428959676362943e-05,4.741623142065132701e-05,4.740126388887031867e-05,4.739717413921952412e-05,4.739514328738168451e-05
4.309072276813779418e-04,2.029296000950425000e-04,1.140338562533750719e-04,7.759134371683514149e-05,6.251975091671483828e-05,5.631748057761967415e-05,5.383499500938796606e-05,5.289434753442346575e-05,5.256481828046764317e-05,5.245983416405860139e-05,5.242946744666998350e-05,5.242107344980011409e-05,5.241822493947307954e-05
4.768215121819649113e-04,2.295935967695355304e-04,1.307323636649277831e-04,8.866542368599899669e-05,7.054882565602322252e-05,6.277307418869710004e-05,5.950552999116420305e-05,5.819108523314334359e-05,5.769557082759098809e-05,5.752332070641088873e-05,5.746851663124743896e-05,5.745262321328422668e-05,5.744839866325615748e-05
5.187598104512293863e-04,2.572383796504655444e-04,1.481872835114746959e-04,1.002963831383566563e-04,7.898254021702626085e-05,6.949267641124344118e-05,6.533523805370239856e-05,6.357754812533546217e-05,6.287384292288090135e-05,6.261112328960782597e-05,6.252067390937312077e-05,6.249298610224137741e-05,6.248659721504695827e-05
