2.931499999999999773e+02,2.955248089832767846e+02,2.961502592412336412e+02,2.961502592412336412e+02,2.961502592412336412e+02,2.961502592412336412e+02,2.961502592412336412e+02,2.961502592412336412e+02,2.961502592412336412e+02,2.961502592412336412e+02,2.961502592412336412e+02,2.961502051984048762e+02,2.961499999999999773e+02
3.131499999999999773e+02,2.990913513378004609e+02,2.958682977835695169e+02,2.961235987743714873e+02,2.961507815428859658e+02,2.961507815428859658e+02,2.961507815428859658e+02,2.961507815428859658e+02,2.961507815428859658e+02,2.961507791941198207e+02,2.961507547205990818e+02,2.961506476995250523e+02,2.961504224995363757e+02
3.131499999999999773e+02,3.028148055247963839e+02,2.974771824171769481e+02,2.961988441777622825e+02,2.961324201364773785e+02,2.961501245335986141e+02,2.961513059247444630e+02,2.961513058226646535e+02,2.961513041879913430e+02,2.961512925840405615e+02,2.961512441280570442e+02,2.961511101695456318e+02,2.961508761006026589e+02
3.131499999999999773e+02,3.046375458262177744e+02,2.990860674260396763e+02,2.967793154240655440e+02,2.962126623733553856e+02,2.961488019667684171e+02,2.961507236240862539e+02,2.961517793455711285e+02,2.961518250400824854e+02,2.961518020817566139e+02,2.961517344498649322e+02,2.961515834260097222e+02,2.961513437762039871e+02
3.131499999999999773e+02,3.052534483289350646e+02,2.997622152241407889e+02,2.971422880767681818e+02,2.963177443930133563e+02,2.961627789544023699e+02,2.961508064040373824e+02,2.961518321286640685e+02,2.961520740755082670e+02,2.961520561152813116e+02,2.961519804089689387e+02,2.961518228450474908e+02,2.961515809951552001e+02
3.131499999999999773e+02,3.061705195286016874e+02,3.008917113930842220e+02,2.978889324666537277e+02,2.966234667762386152e+02,2.962401634084794182e+02,2.961618041822879377e+02,2.961526545137853645e+02,2.961524791874119842e+02,2.961525496667114226e+02,2.961524736056105098e+02,2.961523058895458576e+02,2.961520603166851515e+02
3.131499999999999773e+02,3.068298235316490832e+02,3.017917905253638082e+02,2.985997123689355703e+02,2.970038319860951219e+02,2.963826778772741477e+02,2.961988175925887958e+02,2.961591633355111526e+02,2.961534723488517216e+02,2.961530363836441211e+02,2.961529610042115337e+02,2.961527926571855573e+02,2.961525445796602867e+02
3.141499999999999773e+02,3.075404165300349177e+02,3.025258347501933827e+02,2.992492375876972801e+02,2.974143365602390077e+02,2.965761505583490703e+02,2.962674222005462070e+02,2.961773976821417023e+02,2.961572276671168424e+02,2.961539089388629691e+02,2.961534707936198174e+02,2.961532798602718231e+02,2.961530304692576578e+02
3.141499999999999773e+02,3.081416432420311935e+02,3.032310638114004746e+02,2.998440288314800455e+02,2.978293694351004888e+02,2.968042284365793080e+02,2.963661807708162996e+02,2.962112207586450836e+02,2.961664805191232972e+02,2.961561327272399353e+02,2.961542040421382467e+02,2.961537904616944274e+02,2.961535212744082628e+02
3.131499999999999773e+02,3.083625360305235290e+02,3.038411561324197692e+02,3.004063236762290217e+02,2.982415031458402837e+02,2.970538080584018985e+02,2.964904489887312593e+02,2.962619284247051041e+02,2.961835188334042641e+02,2.961610026969820524e+02,2.961556067667544312e+02,2.961544394035146865e+02,2.961540769589232696e+02
3.131499999999999773e+02,3.084985630564610801e+02,3.042670048121065065e+02,3.009153966576496941e+02,2.986467100255898117e+02,2.973173845051269950e+02,2.966351504208157053e+02,2.963289876457898231e+02,2.962097667026563386e+02,2.961697976640653565e+02,2.961583165750433295e+02,2.961554876654867030e+02,2.961548809832370921e+02
3.141499999999999773e+02,3.088837956489319367e+02,3.046233765865594023e+02,3.013522174646308258e+02,2.990323275081632914e+02,2.975886191420858609e+02,2.967960509894592747e+02,2.964110122477213167e+02,2.962458204148969685e+02,2.961835529725521496e+02,2.961630532312428272e+02,2.961573481024785224e+02,2.961562717520827732e+02
3.131499999999999773e+02,3.090515136196471531e+02,3.050353422185228283e+02,3.017476406774335942e+02,2.993915749268817308e+02,2.978598138112066636e+02,2.969689415181608183e+02,2.965062955896510744e+02,2.962916964407298224e+02,2.962029882573284567e+02,2.961705198982147635e+02,2.961605480562741377e+02,2.961587242351129134e+02
3.131499999999999773e+02,3.091117918467595018e+02,3.053208105496338476e+02,3.021230804319335448e+02,2.997324205726784498e+02,2.981262761418747687e+02,2.971494455079785553e+02,2.966127866481388651e+02,2.963470094417997984e+02,2.962285344153513620e+02,2.961813434701116989e+02,2.961656728106783589e+02,2.961627996181837261e+02
3.141499999999999773e+02,3.094279488232969015e+02,3.055635172948868217e+02,3.024499216116716980e+02,3.000542534446219065e+02,2.983877160359290883e+02,2.973343849094575830e+02,2.967282671573753987e+02,2.964110380748599027e+02,2.962603704008014915e+02,2.961960471846048222e+02,2.961733117531342145e+02,2.961690880464860811e+02
3.131499999999999773e+02,3.095367875097473416e+02,3.058805908350823302e+02,3.027518225842767947e+02,3.003532755833737724e+02,2.986417514891169844e+02,2.975217355991534305e+02,2.968508374359580557e+02,2.964828632499675791e+02,2.962984536377171594e+02,2.962150353102188092e+02,2.961840160808686733e+02,2.961781604172213065e+02
