9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08,9.999999999999999547e-08
1.744117932612878415e-04,9.596585601217370165e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013280682012967169e-06,5.013260529243456962e-06,5.013184011249193116e-06
2.148163038981324867e-04,3.190235531304266050e-05,1.224531237347559903e-05,1.008724408865051665e-05,9.958887910437235903e-06,9.958887910437235903e-06,9.958887910437235903e-06,9.958887910437235903e-06,9.958887910437235903e-06,9.958887029871668812e-06,9.958873633303220877e-06,9.958781103956526362e-06,9.958538302251259463e-06
2.554887553457657568e-04,5.227197031199678145e-05,2.193546042300354186e-05,1.602091859527381696e-05,1.503549296729163586e-05,1.492574307968151866e-05,1.492025697362706250e-05,1.492025693522461478e-05,1.492025613612066770e-05,1.492024845412248912e-05,1.492020285245451245e-05,1.492001370398916055e-05,1.491959562046638401e-05
2.759168861251780282e-04,6.265772906052731505e-05,2.730099935147616453e-05,1.933381223700786946e-05,1.769314219273725812e-05,1.743262584784777413e-05,1.740672370100582593e-05,1.740557901764445259e-05,1.740557693919812370e-05,1.740556276568249445e-05,1.740549503750655211e-05,1.740525169551269193e-05,1.740474383130309196e-05
3.169434248532645255e-04,8.413044560268702853e-05,3.888931834648567422e-05,2.657310633911614343e-05,2.330323049785173220e-05,2.254263115453048329e-05,2.240345706552963900e-05,2.238555527677437657e-05,2.238414385957271675e-05,2.238406031117436029e-05,2.238393832649962197e-05,2.238357799245016506e-05,2.238288734044484546e-05
3.581822795306910953e-04,1.065751839284212422e-04,5.151281138061268540e-05,3.456174225215287183e-05,2.932681082518291500e-05,2.782776008294685538e-05,2.745756928299402077e-05,2.738408974612126798e-05,2.737310254806124985e-05,2.737189916903291770e-05,2.737163841454525419e-05,2.737114990471597255e-05,2.737027292248547116e-05
3.996186788262966281e-04,1.299352479298694738e-04,6.507836334408140092e-05,4.324494679746025162e-05,3.576955736769801841e-05,3.332346536359901426e-05,3.259845972100968879e-05,3.241376431481572527e-05,3.237510834763819459e-05,3.236865007551385174e-05,3.236760062848641721e-05,3.236691279066107797e-05,3.236584303998755671e-05
4.453826542561841405e-04,1.544050581844770488e-04,7.950865982428086413e-05,5.258256475655918486e-05,4.262991740024188160e-05,3.905092530508078719e-05,3.784992445638225720e-05,3.748924134326874055e-05,3.739573150026067737e-05,3.737531833325402408e-05,3.737139398120514148e-05,3.737014080398444178e-05,3.736883993771745376e-05
4.913642709608235419e-04,1.803630064382299753e-04,9.486329119626641651e-05,6.254683242223717243e-05,4.990344004483888513e-05,4.502337691027052393e-05,4.323030520199381595e-05,4.262467528803810427e-05,4.244227269425856320e-05,4.239435906044887529e-05,4.238329138463514054e-05,4.238044603442298275e-05,4.237877715093579459e-05
5.333586839292817506e-04,2.070732495066226391e-04,1.111441199277708307e-04,7.314354073195807125e-05,5.758837157519231865e-05,5.124942229730764068e-05,4.875367081329376662e-05,4.783273812048441018e-05,4.752269442480035378e-05,4.742936034836891081e-05,4.740433133565366563e-05,4.739787366170000569e-05,4.739552395378815528e-05
5.755097265101510656e-04,2.338707620787487749e-04,1.281376304789563249e-04,8.435927484497899339e-05,6.568804846931120477e-05,5.773635544895133000e-05,5.443104448418647036e-05,5.312442243172079678e-05,5.264493896754581886e-05,5.248464520201478160e-05,5.243626957239986804e-05,5.242299256481247984e-05,5.241941627590626320e-05
6.220450183880107302e-04,2.613461842242494905e-04,1.457093753841928296e-04,9.613511415193038085e-05,7.419847258987635459e-05,6.449072604711312466e-05,6.027168246877080639e-05,5.850923890607416191e-05,5.781656886807505882e-05,5.756493195696490132e-05,5.748146894896430354e-05,5.745693677230801291e-05,5.745132995844404731e-05
6.645039154718806931e-04,2.897332579626288773e-04,1.639716357669708134e-04,1.084320466257616229e-04,8.310526442194722670e-05,7.151552123981444887e-05,6.628335345137274565e-05,6.399554255543941808e-05,6.304464596759622804e-05,6.267509494341409813e-05,6.254277258980475230e-05,6.250139351175297163e-05,6.249269679816094319e-05
7.071007955275551834e-04,3.181229235486731396e-04,1.828156739902876433e-04,1.212541272663537613e-04,9.239856283154828645e-05,7.881027392800602350e-05,7.247181901809793454e-05,6.959060873148099652e-05,6.833571991760280164e-05,6.782002324003425734e-05,6.762338739984328324e-05,6.755855241962093112e-05,6.754547215363703393e-05
7.541234944346253931e-04,3.471033231530427096e-04,2.021219851288675988e-04,1.345579391098202556e-04,1.020721540105348426e-04,8.637467770025933768e-05,7.884114107311279934e-05,7.530055659104879090e-05,7.369579359753017107e-05,7.300453701812946287e-05,7.272678854230067789e-05,7.263103463462308057e-05,7.261207267961528500e-05
7.969949480182899346e-04,3.769183501484499061e-04,2.220256436881418128e-04,1.483136102023715293e-04,1.121118331903577832e-04,9.420743071686957454e-05,8.539453752385855621e-05,8.113051281805979027e-05,7.913028845411309003e-05,7.823332026663098603e-05,7.785663965048902403e-05,7.772181622161440932e-05,7.769530189073384089e-05
8.399907263236370712e-04,4.066278031525827515e-04,2.424214910069443743e-04,1.625343049338975085e-04,1.225087830375740582e-04,1.023053032109662671e-04,9.213415737981895727e-05,8.708482521063713635e-05,8.464408890724037314e-05,8.351087331437912419e-05,8.301672183702649133e-05,8.283415262043767734e-05,8.279827420488098516e-05
8.874524325711449736e-04,4.368536832626543137e-04,2.631927857266585786e-04,1.771796161705727546e-04,1.332580568972910003e-04,1.106662455450703881e-04,9.906125555490448724e-05,9.316708103066511260e-05,9.024159314268551308e-05,8.884149584125161474e-05,8.821087458371004318e-05,8.797150690767536921e-05,8.792434146782411651e-05
9.350605688439714205e-04,4.681932091497268832e-04,2.844918715894950191e-04,1.922231074993503426e-04,1.443459064914707146e-04,1.192877165454342457e-04,1.061768824531427932e-04,9.938027290176959657e-05,9.592674285331988921e-05,9.422927862877483274e-05,9.344295004793411240e-05,9.313748513290348054e-05,9.307702486981028907e-05
9.784309445283352873e-04,4.998725003924515964e-04,3.063839179334261801e-04,2.076924081405974801e-04,1.557644165257123805e-04,1.281654868423893361e-04,1.134814665516814910e-04,1.057269707393036621e-04,1.017030980941221926e-04,9.967810260034063472e-05,9.871677598075603236e-05,9.833578044377927702e-05,9.825995516732955761e-05
1.026306900815107670e-03,5.315434289003345084e-04,3.286534714382176054e-04,2.235895665321616002e-04,1.675159928973891422e-04,1.372971343842390444e-04,1.209748796205633968e-04,1.122092796787822316e-04,1.075738926093096760e-04,1.051916533452230051e-04,1.040361280658010513e-04,1.035701257293902638e-04,1.034768215725292702e-04
1.074317680606553518e-03,5.641447116380215532e-04,3.513574814811745955e-04,2.398659748727323935e-04,1.795955560442591436e-04,1.466822184790048827e-04,1.286573297251132999e-04,1.188289671810412103e-04,1.135420533928149545e-04,1.107734312386238489e-04,1.094047112463110042e-04,1.088442551843482516e-04,1.087313292612436224e-04
1.122459834070183926e-03,5.973150142633081548e-04,3.745720896994025190e-04,2.565335460481314939e-04,1.919927104409315487e-04,1.563182715588071962e-04,1.365292633975864636e-04,1.255877216766233297e-04,1.196102718659255255e-04,1.164267599179351370e-04,1.148261446387270358e-04,1.141618741115510790e-04,1.140271657204793156e-04
1.170730138997226307e-03,6.309352823560570494e-04,3.982652833426689036e-04,2.735992240549922454e-04,2.047065615764211090e-04,1.662026626839688216e-04,1.445906164270963751e-04,1.324871248482804029e-04,1.257810899583041190e-04,1.221548117425277111e-04,1.203039517744450271e-04,1.195266351044145417e-04,1.193679742838422265e-04
1.214668170927289377e-03,6.645875096101241854e-04,4.224024440192787003e-04,2.910562788353641809e-04,2.177363972590052904e-04,1.763343286738303084e-04,1.528413333531032821e-04,1.395285603205743182e-04,1.320569091617751045e-04,1.279606341408360485e-04,1.258415593217402262e-04,1.249421206464484632e-04,1.247573337479905055e-04
1.258703997164117242e-03,6.976733057139459116e-04,4.467701686666900778e-04,3.088836902324109714e-04,2.310792904813425942e-04,1.867125269964540276e-04,1.612816428883166275e-04,1.467133467310579036e-04,1.384399982744170354e-04,1.338471583068147678e-04,1.314422982253208281e-04,1.304118323838834273e-04,1.301987447410920813e-04
1.307319538096214434e-03,7.310229297833541586e-04,4.712688134844464187e-04,3.270138368769685160e-04,2.447237137648979564e-04,1.973358722106822939e-04,1.699118770122535571e-04,1.540428143698800028e-04,1.449325376623027421e-04,1.398172092837577838e-04,1.371094034811051125e-04,1.359391847719832640e-04,1.356956217997166904e-04
1.351554621937558131e-03,7.649853319355328068e-04,4.961088076446921059e-04,3.454160205116734426e-04,2.586480131681506462e-04,2.081996318141548174e-04,1.787320175129698840e-04,1.615182782328490672e-04,1.515366506296377252e-04,1.458735226221637572e-04,1.428460162849225148e-04,1.415275012878028415e-04,1.412512885755700493e-04
1.400392366955641307e-03,7.989153360714724940e-04,5.212015240159868518e-04,3.641201198963319070e-04,2.728409989728087137e-04,2.192965100596812680e-04,1.877408796685058046e-04,1.691408484315392680e-04,1.582543986050721871e-04,1.520187576571119291e-04,1.486551889127962192e-04,1.471800132770788284e-04,1.468689755183111810e-04
